car_number,color,time,text,handle,user_id,tweet_id
5095,RED,2016-06-01T22:41:53+00:00,What's better than rush hour service as we wait for #SafeTrack ? #WMATA #Hotcar Red 5095,amymaline,117594630,738138525363671040
3013,ORANGE,2016-06-01T22:54:06+00:00,@MetroHotCars 3013 orange line.  Ugh!!'n,Driscoa,1542196645,738141600170139648
4058,RED,2016-06-01T23:08:15+00:00,.@WMATA no A/C in car 4058 on the Red Line? #HotCar #WMATA CC: @FixWMATA @unsuckdcmetro,The_Kris_Guin,97181575,738145161092288515
1190,YELLOW,2016-06-02T11:18:16+00:00,@MetroHotCars Car #1190 YL to Mt Vernon is a HOT CAR! No A/C on today,AlexandriaboyVA,1569025164,738328875273445376
5042,RED,2016-06-02T12:47:39+00:00,"@MetroHotCars #wmata #hotcar red line car 5042
Ac not on at all",Deanomytte,98794681,738351370672189440
1239,BLUE,2016-06-02T13:10:41+00:00,@MetroHotCars car 1239 on the BL is a hot car. #wmata,vcsjones,23236722,738357167045087233
5079,,2016-06-02T19:36:36+00:00,Whew!  @wmata #hotcar #5079 @unsuckdcmetro,FCCTech,389761148,738454288331083777
7000,,2016-06-02T19:43:07+00:00,39 new 7000-series cars have been reported as #hotcar #wmata,unsuckdcmetro,21315320,738455927360262144
1141,BLUE,2016-06-02T20:26:02+00:00,#wmata #hotcar 1141 blue,shep_ben,789284294,738466729047756800
4026,RED,2016-06-02T21:27:19+00:00,#wmata #hotcar 4026 red line. @wmata should reimburse my dry cleaning. It's June 2 and AC is already broken. Hooray..,ccrook,12051802,738482147984584704
4009,RED,2016-06-02T22:54:25+00:00,@Metrorailinfo @wmata car number 4009 is a #hotcar. Please fix #SafeTrack #wmata #redline,lissabrennan,125491793,738504069388591104
1263,,2016-06-03T13:00:12+00:00,#wmata car 1263 is a #hotcar. Sigh. Or maybe it's just humid.,cuddlemefish,120931876,738716917515595776
1138,,2016-06-03T21:47:13+00:00,#wmata #hotcar 1138,KathrynAegis,484432098,738849546374123521
3116,,2016-06-04T13:52:35+00:00,3116 #wmata #hotcar,KathrynAegis,484432098,739092489223712768
3118,,2016-06-04T15:10:55+00:00,Car 3118 is a #HotCar AND smells like stale cigarettes/gym locker room #wmata,_brandongraham,2963417499,739112200153894912
3118,RED,2016-06-05T02:00:41+00:00,.@MetroHotCars redline train car #3118 is a sauna! #wmata,jephilip,17525159,739275718874521600
3213,ORANGE,2016-06-05T16:30:42+00:00,".@MetroHotCars  Car 3213, Orange Line #wmata #hotcars",brent_maxwell,15850798,739494666035429376
1251,,2016-06-05T20:53:23+00:00,.@wmata @metrorailinfo car # 1251 is a sweltering #hotcar. Please fix. #SafeTrack,lissabrennan,125491793,739560772657905664
2060,RED,2016-06-06T11:41:02+00:00,@MetroHotCars @wmata 2060 on redline heading to shady grove is a #hotcar,KatieSullivanDC,217407357,739784158508109825
1139,RED,2016-06-06T12:12:05+00:00,#WMATA #hotcar Red Line #1139,drwong,19047615,739791972974665729
5001,RED,2016-06-06T19:48:13+00:00,@MetroHotCars redline car 5001 #WMATA #hotcar,LauraKathryn80,2681255235,739906760081805312
4091,,2016-06-06T20:03:52+00:00,#NoAC #hotmetrocars car #4091 is hot hot hot @AsSeenOnWMATA @wmata,DanhennesseyDan,1626098634,739910701481926656
4070,RED,2016-06-06T20:35:26+00:00,Red line car 4070 is a #wmata #hotcar.,kiblerchris,223617236,739918644428312577
6004,,2016-06-06T21:07:04+00:00,@WMATA @unsuckdcmetro Car 6004 extremely hot.,ColeDonovanDC,1006584840,739926606098108416
5162,,2016-06-06T21:20:59+00:00,@wmata #hotcar 5162,tkbva,42919909,739930108702646272
3077,RED,2016-06-06T21:33:48+00:00,"@Metrorailinfo RD railcar 3077 cams appear not working, &amp; blower is stopped (#hotcar) #wmata https://t.co/YBenLI2Tqe",wmatarich,3428224444,739933334285885440
1263,ORANGE,2016-06-06T21:53:51+00:00,@MetroHotCars Orange car 1263 is a #wmata #hotcar,lorenlalonde,475263637,739938380377694208
1067,RED,2016-06-06T22:27:23+00:00,@MetroHotCars #wmata #hotcar 1067 red line,japharl,90327389,739946818881085440
4091,RED,2016-06-06T22:57:31+00:00,@MetroHotCars #hotcar 4091 red line #wmata,tittergrrl,7214472,739954402237124609
5075,,2016-06-07T00:49:27+00:00,@dtmcculloch @Metrorailinfo #wmata #hotcar 5075,EdChernosky,1931956381,739982570616688640
3024,,2016-06-07T13:41:12+00:00,@mdb2 @wmata @unsuckdcmetro #wmata #hotcar 3024,EdChernosky,1931956381,740176786059759620
1251,,2016-06-07T20:03:05+00:00,@Metrorailinfo #wmata #hotcar OR to Vienna car 1251 is sweltering,wholelotofMs,294318449,740272889065136131
1080,,2016-06-07T20:54:27+00:00,@wmata hot car!!! #1080,jusGee4u,167246173,740285816958816256
6031,,2016-06-07T21:28:24+00:00,@MetroHotCars 6031 is hot,PinkPierogies,2693087828,740294360881889280
1080,,2016-06-07T22:19:19+00:00,Hey @wmata @Metrorailinfo car 1080 at Chinatown Gallery Place is a hotcar. @unsuckdcmetro #hotcarinthecity #imdying,ellemacbeth,16314746,740307174921011201
2053,,2016-06-08T12:14:46+00:00,2053 #wmata #hotcar,KathrynAegis,484432098,740517425100263424
1298,BLUE,2016-06-08T12:54:40+00:00,Blue 1298 is a #hotcar @wmata @MetroHotCars,Tweetybirdtaken,2594328344,740527463026044928
1214,RED,2016-06-08T13:12:58+00:00,"Yah, no AC on hot car. Red line train car #1214. #wmata",SteveHTU,3065694605,740532069600755714
3254,RED,2016-06-08T13:53:45+00:00,@MetroHotCars #hotcar 3254 red line.,tittergrrl,7214472,740542335100932096
1113,RED,2016-06-08T14:00:56+00:00,@MetroHotCars Red Line car 1113 is a hot car. Headed to Glenmont,PubliusDC,1687126051,740544141206159360
1263,,2016-06-08T20:14:36+00:00,#WMATA #hotcar 1263,OverhaulMetro,3316155767,740638176075780097
4081,RED,2016-06-08T21:46:58+00:00,#moldcar #hotcar redline 4081 @Metrorailinfo @MetroHotCars no ventilation running at all,contemna,14085473,740661420484919297
1080,,2016-06-08T21:54:48+00:00,1080 #wmata #hotcar,KathrynAegis,484432098,740663394823462912
4052,RED,2016-06-08T22:42:50+00:00,I love a @wmata #hotcar #RedLine 4052 @MetroHotCars,amymaline,117594630,740675482627244040
5030,RED,2016-06-09T12:45:32+00:00,@MetroHotCars @wmata red line 5030,LindseyFlick,18036030,740887555420213249
3056,YELLOW,2016-06-09T13:12:41+00:00,#wmata #hotcar 3056 yellow,LowHeadways,574513900,740894384992980992
4005,RED,2016-06-09T20:59:01+00:00,@wmata : RL 4005 is a hot car.,Playmixt,320913057,741011742076112896
4008,,2016-06-09T21:47:55+00:00,4008 #wmata #hotcar gonna make you sweat like c&amp;c,KathrynAegis,484432098,741024048709304320
4008,RED,2016-06-09T22:19:47+00:00,Hot red line train car 4008. Feels like a sauna. #wmata @dcmetrosucks @FireMetroPeople,SteveHTU,3065694605,741032068788985856
5007,,2016-06-09T23:09:10+00:00,@wmata #hotcar #5007,dtsb123456,20098409,741044497514176513
5117,RED,2016-06-10T12:37:53+00:00,@wmata hot car #5117 red line Cleveland park toward glenmont,elizabethm42,25068309,741248014690439168
1251,,2016-06-10T19:35:30+00:00,1251 was reported as a HotCar on 6/7. #WMATA  https://t.co/LMqi9XcTH2,FixWMATA,1587152041,741353111198048256
1051,RED,2016-06-10T21:06:49+00:00,@wmata #hotcar 1051 #Redline,outtacontext,14228887,741376093077262338
4078,RED,2016-06-10T21:32:23+00:00,#wmata #hotcar 4078 red,EdChernosky,1931956381,741382527034744832
3024,ORANGE,2016-06-11T15:18:29+00:00,@MetroHotCars Orange line car 3024 is a #WMATA #hotcar. Brutal.,lorenlalonde,475263637,741650820756844544
3096,RED,2016-06-11T16:40:12+00:00,#wmata #hotcar 3096 Red @MetroHotCars,chrisro,9198072,741671384418521088
1282,GREEN,2016-06-11T18:09:55+00:00,@wmata green line train heading south to branch avenue is totally pumping out heat. It's so hot!! Car 1282 #hotcar,sarahhelenant,169328563,741693964751908866
1293,BLUE,2016-06-11T18:11:52+00:00,#hotcar @wmata Blue 1293,joshuamcgee0325,59838516,741694452809510912
4048,RED,2016-06-12T19:39:58+00:00,#wmata #hotcar RL car 4048 hot car @wmata @Metrorailinfo @JackEvansWard2,exsk8pnk,386382063,742079011011108864
1243,SILVER,2016-06-13T11:58:27+00:00,Car 1243 #hotcar @MetroHotCars @Metrorailinfo SV to Largo just left Reston,Alianora84,247633598,742325256317198337
5083,BLUE,2016-06-13T12:03:31+00:00,"@MetroHotCars Car 5083 on the Blue line, outbound to Franconia, now at Arlington",MichaelSehn816,526052699,742326533289848832
3074,RED,2016-06-13T21:09:49+00:00,#wmata #hotcar 3074 red,EdChernosky,1931956381,742464011812376576
3075,RED,2016-06-13T21:10:14+00:00,#wmata #hotcar 3075 red,EdChernosky,1931956381,742464115407486976
5155,SILVER,2016-06-13T22:47:14+00:00,Sv car 5155 is a #hotcar. Also doors wouldn't open to let us out at wiehle. Operator was great though. #wmata @MetroHotCars @unsuckdcmetro,redheadinthesun,569414930,742488526428770305
4088,RED,2016-06-14T11:39:45+00:00,@MetroHotCars redline #4088 heading towards shady grove,KatieSullivanDC,217407357,742682937968185344
4083,SILVER,2016-06-14T19:28:39+00:00,@MetroHotCars #4083 silver line towards largo very hot!!!,jusGee4u,167246173,742800942068862976
6095,YELLOW,2016-06-14T19:35:43+00:00,6095 yellow #wmata #hotcar,DrinksTheThings,16988643,742802720084643841
1085,,2016-06-14T19:56:55+00:00,Car 1085 is a #hotcar. @unsuckdcmetro @wmata,TheSleepistasks,228215485,742808056204005376
4066,,2016-06-14T20:38:46+00:00,#wmata #HotCar 4066,antar05,24683610,742818585228234752
4098,,2016-06-14T21:06:54+00:00,@MetroHotCars #wmata #hotcar 4098 OR,jamespizzurro,276303502,742825665657864192
4047,RED,2016-06-14T21:23:46+00:00,#wmata #hotcar 4047 red Line Glenmont,Kevbec1,610193800,742829908980682753
4026,BLUE,2016-06-14T21:55:44+00:00,Blue line 4026 #wmata #hotcar,PatrickScollay,2717289105,742837956969385984
4081,,2016-06-14T22:24:21+00:00,@MetroHotCars ugh! So much sweat. Car #4081,indiebass,121560252,742845157779898368
3177,,2016-06-14T22:25:56+00:00,@wmata @metrorailinfo car 3177 is a #hotcar @MetroHotCars,pjroddyjr,597266201,742845556653953024
2043,,2016-06-15T00:10:18+00:00,@nicwarden #wmata #hotcar 2043,EdChernosky,1931956381,742871821888937984
5121,RED,2016-06-15T11:44:55+00:00,@MetroHotCars Red line car 5121 is a hot car.,TheChubones,2774873634,743046627569586176
3000,,2016-06-15T12:15:48+00:00,#wmata #hotcar 3000,KathrynAegis,484432098,743054400395083776
4023,,2016-06-15T20:30:53+00:00,#wmata #hotcar 4023,mdesroch,15151526,743178990215700481
1104,RED,2016-06-15T21:51:23+00:00,.@wmata AC broken in car #1104 currently on red line. Hot.,AbbyCohen87,12509592,743199248808828928
1113,ORANGE,2016-06-15T22:13:09+00:00,@MetroHotCars Orange like car 1113 is a #hotcar #wmata,JimLCunningham,26620002,743204726414708737
5130,,2016-06-16T11:56:51+00:00,Car 5130 is @MetroHotCars @wmata @metrorailinfo,jill_fergs,101775583,743412017353072640
1261,RED,2016-06-16T11:58:42+00:00,@MetroHotCars #wmata #hotcar 1261 red line,Linda_Lemons,294350063,743412484267188224
1217,,2016-06-16T14:22:40+00:00,Car 1217 is a #wmata #hotcar,slapshotlyons,4799409146,743448714132389888
1282,,2016-06-16T15:19:33+00:00,@wmata  #wmata 1282 is a #hotcar,kevin_monkeyman,2896116161,743463027333292032
3130,,2016-06-16T19:49:17+00:00,@MetroHotCars Car 3130 is a hot car.,TheChubones,2774873634,743530907433316352
6153,,2016-06-16T20:25:35+00:00,Car 6153 #hotcar #wmata @MetroHotCars,nicwarden,321613013,743540044070268928
6152,,2016-06-16T20:29:24+00:00,"Add to it car 6152 @MetroHotCars #hotcar #wmata Finally on 1000 series car, same train, the AC works...",nicwarden,321613013,743541002732998656
6138,YELLOW,2016-06-16T20:39:35+00:00,@wmata #hotcar 6138 Yellow Line southbound has no air conditioning whatsoever,PilotFluba07,103005427,743543566312538113
6153,ORANGE,2016-06-16T21:01:33+00:00,"@unsuckdcmetro Why buy a sauna when I can ride Orange line car 6153 for a mere peak fare? (Oh, and #safetrack delays) #wmata #hotcar",wansapana,215088563,743549094292037632
4075,RED,2016-06-16T21:37:28+00:00,#wmata #hotcar 4075 Red Line,BobTroutman,104238077,743558133201702913
3076,YELLOW,2016-06-16T21:46:44+00:00,Car 3076 on the YL is a #hotcar ufh @wmata @MetroHotCars,Jdrews28,20721224,743560466014834688
7055,,2016-06-16T21:58:07+00:00,7055 is a #hotcar #wmata 😅😅😅😅😅,sparksjls,86537404,743563330669977600
6129,SILVER,2016-06-16T22:05:05+00:00,@MetroHotCars car 6129 silver to Largo is #metrohotcar. #wmata,shortencarrierg,526813660,743565083935150082
1267,RED,2016-06-16T22:15:00+00:00,@wmata hot car 1267 Red Line #wmata #hotcar,SoftcoreZen,608610369,743567578669277184
2057,RED,2016-06-16T22:28:14+00:00,#wmata #hotcar Red line car 2057,asadofsky,104534527,743570911933116417
1033,RED,2016-06-17T10:49:41+00:00,@MetroHotCars RL #1033 is a hot car,Sarandipity885,90228479,743757500403486720
1183,,2016-06-17T12:36:06+00:00,1183 #wmata #hotcar,KathrynAegis,484432098,743784281311424512
7119,,2016-06-17T20:06:27+00:00,#wmata #hotcar 7119 https://t.co/dFUz1lFDDl,swdcjenn,82183980,743897617264934912
4075,RED,2016-06-17T20:09:37+00:00,@wmata Red Line car 4075 is a #hotcar.,freshyill,2365831,743898415361318912
4047,RED,2016-06-17T21:33:12+00:00,#hotcar #wmata red line car 4047.  People fanning themselves.,realmatt1,2621680347,743919447937789952
3076,ORANGE,2016-06-17T21:38:37+00:00,"@MetroHotCars #wmata #hotcar Orange line, number 3076.",CZBrooks,2160767893,743920810239344640
1104,RED,2016-06-17T22:20:33+00:00,@metrohotcars car 1104 red line is a hot car,Barbpurple,2967888045,743931364291055616
1263,SILVER,2016-06-18T00:04:11+00:00,Car #1263 currently on the #wmata silver line is a #hotcar. Smells funky too.,CookJohnC,16638713,743957444192243712
1051,RED,2016-06-18T14:38:28+00:00,Hot red line #wmata car #1051. No excuse.  @dcmetrosucks,SteveHTU,3065694605,744177466416238592
5120,RED,2016-06-18T18:07:13+00:00,#wmata #hotcar redline 5120 @wmata @fixwmata,threechordme,8988292,744229999901876224
1064,RED,2016-06-18T21:44:35+00:00,#wmata #hotcar 1064 red,slashkevin,14271323,744284703021236224
1064,,2016-06-19T00:46:18+00:00,#wmata #hotcar 1064 https://t.co/UHDkEt6U6T,RJasonCottrell,207602580,744330429843505152
7083,GREEN,2016-06-19T20:52:47+00:00,Green line car 7083 feels like a sauna. Really @wmata? A brand new train? #hotcar,KLGoffos,867074982,744634054931320832
1251,YELLOW,2016-06-20T11:54:40+00:00,@MetroHotCars @Metrorailinfo car 1251 on the yellow line is a #wmata #hotcar,suziq_1980,28493907,744861019755974656
5172,YELLOW,2016-06-20T13:12:15+00:00,#wmata #hotcar 5172 yellow - AC is on but real weak,LowHeadways,574513900,744880544169795584
1081,RED,2016-06-20T16:51:42+00:00,@MetroHotCars Redline cab 1081 is a furnace #wmata #redline,toscaac,2788878382,744935771170213888
1069,RED,2016-06-20T20:03:49+00:00,@wmata car 1069 on Shady Grove-bound red line train is a hot car @unsuckdcmetro,I_am_McBookie,370112419,744984117360615424
1230,YELLOW,2016-06-20T20:31:55+00:00,@MetroHotCars car 1230 on YL is a #hotcar.,vcsjones,23236722,744991188529332224
3058,,2016-06-20T21:10:58+00:00,Ridiculously #hotcar #3058 @unsuckdcmetro @wmata,Chamrocz,431444791,745001016672817154
1055,RED,2016-06-20T21:11:40+00:00,Redline #HotCar 1055 #wmata.,RJasonCottrell,207602580,745001194704224256
6001,SILVER,2016-06-20T21:16:14+00:00,6001 silver #wmata #hotcar,MCass_93,581203091,745002343855448069
3101,YELLOW,2016-06-20T21:25:15+00:00,YL Inbound car #3101 no a/c. @wmata #metrohotcar @FixWMATA @MetroHotCars,vahiggs,499877271,745004609970659328
1140,,2016-06-20T21:43:36+00:00,@metrohotcars #silverline 1140 #hotcar,ironmanjt,20205268,745009229736587264
1239,GREEN,2016-06-20T21:52:51+00:00,"First day of summer, first @wmata #hotcar. (Green line, car 1239. And sitting in tunnel doesn’t help.)",kateddc,103157143,745011557076172800
6094,ORANGE,2016-06-20T22:00:00+00:00,6094 Orange line #wmata #hotcar,queforat,15373140,745013358336827392
5106,,2016-06-20T22:12:44+00:00,The poles are hot to the touch in this hot car #hotcar 5106 east bound I know wmata is running less cars- can they be the ones that work?,suzannelise,9894162,745016561279307776
5106,,2016-06-20T22:19:37+00:00,"@wmata train car 5106 has the heater on, hot air moving through car.",alexanderdinnes,89226923,745018294797742084
5087,RED,2016-06-20T22:30:48+00:00,@MetroHotCars 5087 on red line is a hot car,Barbpurple,2967888045,745021107422502912
5024,SILVER,2016-06-21T00:29:23+00:00,"@MetroHotCars @wmata FYI, 5024/25 are on SV headed towards E Market.",bgannon97,375317778,745050951636107264
5071,RED,2016-06-21T11:12:27+00:00,@MetroHotCars car #5071 #redline is a #hotcar,UnleafTheKraken,249353902,745212783336251393
5043,,2016-06-21T13:24:11+00:00,.@Metrorailinfo @wmata car # 5043 is a #hotcar. Temps are over 90 today.,lissabrennan,125491793,745245933370216448
7066,GREEN,2016-06-21T16:28:11+00:00,@wmata  car 7066 on the green line is already a #hotcar  #fail,sumergocognito,15864818,745292240839409664
1064,RED,2016-06-21T21:18:48+00:00,@FixWMATA car 1064 on RL HOT AS HELL and they stopped in the tunnel. Recipe for sick pax. #wmata,SutterCecilia,3050824546,745365378004553728
6022,YELLOW,2016-06-22T11:14:15+00:00,And... #hotcar @wmata yellow line 6022 #wmatahotcar,StuffByJNo,11128182,745575624719347712
3262,,2016-06-22T12:55:51+00:00,@wmata @Metrorailinfo car 3262 is a hot car. AC barely working.,Wx_Bilder,66685269,745601192684748800
1217,ORANGE,2016-06-22T13:29:49+00:00,FYI: Orange line to New Carrolton car 1217 is a #hotcar. Hotter in than out. #wmata @wmata,JMKosten,1954437858,745609739195846656
5160,YELLOW,2016-06-22T15:50:58+00:00,#wmata #hotcar Yellow line car 5160,asadofsky,104534527,745645260647239680
5005,RED,2016-06-22T19:10:04+00:00,@Metrorailinfo #hotcar #wmata 5005 Red Line.,TunnelRatDC,134187168,745695365224108032
5190,YELLOW,2016-06-22T19:37:15+00:00,5190 yellow #wmata #hotcar,DrinksTheThings,16988643,745702209430691841
6099,,2016-06-22T20:54:38+00:00,#hotcar 6099 #wmata,StoiceK,2458533863,745721683248619524
1156,RED,2016-06-22T21:12:38+00:00,@MetroHotCars red line car 1156 is a hot car. #nearlyaninferno,TheChubones,2774873634,745726210647429120
1064,RED,2016-06-22T21:35:25+00:00,@wmata @Metrorailinfo @MetroHotCars red line car 1064 is a #wmata #hotcar,BethLokken,611141200,745731943510081536
1064,,2016-06-22T21:38:33+00:00,@vlamers @Metrorailinfo #wmata #hotcar 1064,EdChernosky,1931956381,745732734954405889
1064,,2016-06-22T21:43:38+00:00,People evacuating #hotcar 1064 to crowd in other trains while we're holding at Fort Totten. Way too hot! #wmata  https://t.co/cYNKM4mITL,vlamers,49797407,745734011687997440
4090,RED,2016-06-23T12:49:24+00:00,@MetroHotCars #wmata #hotcar red 4090,WilliamsonRT,356264249,745961956432035840
4092,SILVER,2016-06-23T13:01:47+00:00,@MetroHotCars silver line car 4092 towards eastern market,MichaelSehn816,526052699,745965073206743040
6057,ORANGE,2016-06-23T13:02:18+00:00,@MetroHotCars #wmata Orange line 6057 #hotcar,ItsARickInABox,2188257111,745965202068377600
1156,RED,2016-06-23T14:49:25+00:00,.@Metrorailinfo @MetroHotCars @unsuckdcmetro #hotcar red line -&gt; Grosvwnor. Car 1156 is a VERY hot car.,cjg,15641271,745992159938101248
7074,GREEN,2016-06-23T20:39:30+00:00,. @metrohotcars Green Line  7074 #wmata,slater402,2532093825,746080261360672768
1183,ORANGE,2016-06-23T21:51:43+00:00,1183 Orange line #wmata #hotcar,queforat,15373140,746098436387315712
4091,RED,2016-06-23T22:18:50+00:00,@MetroHotCars car 4091 on red line is a hot car,Barbpurple,2967888045,746105260909936640
1064,,2016-06-23T22:56:30+00:00,Hot car #wmata 1064,Sunfire2109,15898156,746114739353296897
5190,GREEN,2016-06-23T22:58:28+00:00,"@MetroHotCars #WMATA #hotcar #5190 Green Line, to Greenbelt 6/23 19:00",kellyperl,1368389198,746115233442312193
